"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Aug 06 19:33:24 GMT 2023","Sun Aug 06 19:33:24 GMT 2023","83","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'Polski' language",""
"skipped","Sun Aug 06 19:33:24 GMT 2023","Sun Aug 06 19:33:24 GMT 2023","177","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:32:41 GMT 2023","Sun Aug 06 19:32:51 GMT 2023","10489","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_01_UnReg  > Test button [Start Trading] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:32:52 GMT 2023","Sun Aug 06 19:32:52 GMT 2023","80","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:33:10 GMT 2023","Sun Aug 06 19:33:10 GMT 2023","50","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'Polski' language",""
"skipped","Sun Aug 06 19:33:10 GMT 2023","Sun Aug 06 19:33:10 GMT 2023","72","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_07_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'Polski' language",""
"skipped","Sun Aug 06 19:32:51 GMT 2023","Sun Aug 06 19:32:52 GMT 2023","105","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:33:10 GMT 2023","Sun Aug 06 19:33:10 GMT 2023","60","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Try Demo] in Main banner on 'Polski' language",""
"passed","Sun Aug 06 19:32:01 GMT 2023","Sun Aug 06 19:32:41 GMT 2023","40175","chromium","","US_11-02-02_Education > Menu item [Share trading] on UnReg Role","","","TC_11.02.02_01_UnReg  > Test button [Start Trading] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:33:10 GMT 2023","Sun Aug 06 19:33:10 GMT 2023","47","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Polski' language",""
"skipped","Sun Aug 06 19:33:10 GMT 2023","Sun Aug 06 19:33:10 GMT 2023","43","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:33:10 GMT 2023","Sun Aug 06 19:33:24 GMT 2023","13775","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Start Trading] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:33:24 GMT 2023","Sun Aug 06 19:33:24 GMT 2023","67","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Polski' language",""
"skipped","Sun Aug 06 19:32:52 GMT 2023","Sun Aug 06 19:32:52 GMT 2023","46","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:33:10 GMT 2023","Sun Aug 06 19:33:10 GMT 2023","55","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Polski' language",""
