"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 21 19:29:07 GMT 2023","Fri Jul 21 19:29:24 GMT 2023","17297","chromium","","Educations > Menu item [Position Trading]","","","TC_11.03.04_06_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'English' language",""
"broken","Fri Jul 21 19:28:27 GMT 2023","Fri Jul 21 19:29:07 GMT 2023","40000","chromium","","Educations > Menu item [Position Trading]","","","TC_11.03.04_05_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'English' language",""
"passed","Fri Jul 21 19:25:38 GMT 2023","Fri Jul 21 19:25:39 GMT 2023","565","chromium","","Educations > Menu item [Position Trading]","","","TC_11.03.04_02_UnReg  > Test button [Sign up] in the header on 'English' language",""
"passed","Fri Jul 21 19:25:06 GMT 2023","Fri Jul 21 19:25:11 GMT 2023","5283","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Check route on Education Menu on English",""
"passed","Fri Jul 21 19:25:17 GMT 2023","Fri Jul 21 19:25:23 GMT 2023","5861","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Check route on Education Menu on العَرَبِيَّة",""
"passed","Fri Jul 21 19:25:27 GMT 2023","Fri Jul 21 19:25:38 GMT 2023","10969","chromium","","Educations > Menu item [Position Trading]","","","TC_11.03.04_01_UnReg  > Test button [Log in] in the header on 'English' language",""
"passed","Fri Jul 21 19:25:39 GMT 2023","Fri Jul 21 19:25:40 GMT 2023","705","chromium","","Educations > Menu item [Position Trading]","","","TC_11.03.04_03_UnReg  > Test button [Start Trading] in Main banner on 'English' language",""
"failed","Fri Jul 21 19:31:22 GMT 2023","Fri Jul 21 19:31:45 GMT 2023","22920","chromium","","Educations > Menu item [Position Trading]","","","TC_11.03.04_08_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'English' language",""
"passed","Fri Jul 21 19:26:56 GMT 2023","Fri Jul 21 19:27:10 GMT 2023","13863","chromium","","Educations > Menu item [Position Trading]","","","TC_11.03.04_04_UnReg  > Test button [Try Demo] in Main banner on 'English' language",""
"skipped","Fri Jul 21 19:25:23 GMT 2023","Fri Jul 21 19:25:27 GMT 2023","4395","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Click on Swing Trading ddsds on العَرَبِيَّة",""
"broken","Fri Jul 21 19:29:57 GMT 2023","Fri Jul 21 19:30:37 GMT 2023","40054","chromium","","Educations > Menu item [Position Trading]","","","TC_11.03.04_07_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'English' language",""
"passed","Fri Jul 21 19:25:11 GMT 2023","Fri Jul 21 19:25:17 GMT 2023","5990","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Click on Swing Trading ddsds on English",""
