"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Aug 01 19:48:28 GMT 2023","Tue Aug 01 19:48:28 GMT 2023","63","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'Français' language",""
"skipped","Tue Aug 01 19:48:28 GMT 2023","Tue Aug 01 19:48:28 GMT 2023","73","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Try Demo] in Main banner on 'Français' language",""
"skipped","Tue Aug 01 19:48:44 GMT 2023","Tue Aug 01 19:48:44 GMT 2023","66","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'Français' language",""
"skipped","Tue Aug 01 19:48:13 GMT 2023","Tue Aug 01 19:48:13 GMT 2023","81","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'Français' language",""
"skipped","Tue Aug 01 19:47:13 GMT 2023","Tue Aug 01 19:47:16 GMT 2023","3586","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Click on Swing Trading ddsds on العَرَبِيَّة",""
"failed","Tue Aug 01 19:47:52 GMT 2023","Tue Aug 01 19:48:02 GMT 2023","10672","chromium","","US_11-02-02_Education > Menu item [Share trading] on UnReg Role","","","TC_11.02.02_01_UnReg  > Test button [Start Trading] in Main banner on 'English' language",""
"skipped","Tue Aug 01 19:48:14 GMT 2023","Tue Aug 01 19:48:14 GMT 2023","63","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Français' language",""
"skipped","Tue Aug 01 19:48:45 GMT 2023","Tue Aug 01 19:48:45 GMT 2023","82","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'Français' language",""
"skipped","Tue Aug 01 19:48:13 GMT 2023","Tue Aug 01 19:48:13 GMT 2023","69","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'Français' language",""
"passed","Tue Aug 01 19:47:07 GMT 2023","Tue Aug 01 19:47:13 GMT 2023","5171","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Check route on Education Menu on العَرَبِيَّة",""
"skipped","Tue Aug 01 19:48:44 GMT 2023","Tue Aug 01 19:48:44 GMT 2023","76","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_02_Auth  > Test button [Try Demo] in Main banner on 'Français' language",""
"passed","Tue Aug 01 19:47:16 GMT 2023","Tue Aug 01 19:47:20 GMT 2023","3860","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Verify Login Form on Main page on العَرَبِيَّة",""
"skipped","Tue Aug 01 19:48:45 GMT 2023","Tue Aug 01 19:48:45 GMT 2023","82","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Français' language",""
"skipped","Tue Aug 01 19:48:44 GMT 2023","Tue Aug 01 19:48:45 GMT 2023","72","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Français' language",""
"skipped","Tue Aug 01 19:46:57 GMT 2023","Tue Aug 01 19:47:01 GMT 2023","3670","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Click on Swing Trading ddsds on English",""
"skipped","Tue Aug 01 19:48:29 GMT 2023","Tue Aug 01 19:48:29 GMT 2023","71","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Français' language",""
"skipped","Tue Aug 01 19:48:13 GMT 2023","Tue Aug 01 19:48:14 GMT 2023","151","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Français' language",""
