"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Aug 06 19:16:24 GMT 2023","Sun Aug 06 19:16:24 GMT 2023","137","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_07_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:04 GMT 2023","Sun Aug 06 19:16:04 GMT 2023","79","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:05 GMT 2023","Sun Aug 06 19:16:24 GMT 2023","19022","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_01_UnAuth  > Test button [Start Trading] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:16:24 GMT 2023","Sun Aug 06 19:16:42 GMT 2023","17415","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Start Trading] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:16:24 GMT 2023","Sun Aug 06 19:16:24 GMT 2023","115","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:04 GMT 2023","Sun Aug 06 19:16:04 GMT 2023","51","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:42 GMT 2023","Sun Aug 06 19:16:42 GMT 2023","95","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:24 GMT 2023","Sun Aug 06 19:16:24 GMT 2023","111","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Polski' language",""
"skipped","Sun Aug 06 19:16:42 GMT 2023","Sun Aug 06 19:16:42 GMT 2023","75","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:24 GMT 2023","Sun Aug 06 19:16:24 GMT 2023","86","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Try Demo] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:16:24 GMT 2023","Sun Aug 06 19:16:24 GMT 2023","98","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:04 GMT 2023","Sun Aug 06 19:16:05 GMT 2023","48","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:42 GMT 2023","Sun Aug 06 19:16:42 GMT 2023","119","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_02_Auth  > Test button [Try Demo] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:16:24 GMT 2023","Sun Aug 06 19:16:24 GMT 2023","133","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:04 GMT 2023","Sun Aug 06 19:16:04 GMT 2023","82","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'Polski' language",""
"passed","Sun Aug 06 19:15:12 GMT 2023","Sun Aug 06 19:15:52 GMT 2023","40451","chromium","","US_11-02-02_Education > Menu item [Share trading] on UnReg Role","","","TC_11.02.02_01_UnReg  > Test button [Start Trading] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:16:42 GMT 2023","Sun Aug 06 19:16:42 GMT 2023","58","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'Polski' language",""
"skipped","Sun Aug 06 19:16:04 GMT 2023","Sun Aug 06 19:16:04 GMT 2023","206","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Polski' language",""
"skipped","Sun Aug 06 19:16:42 GMT 2023","Sun Aug 06 19:16:42 GMT 2023","85","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Polski' language",""
"skipped","Sun Aug 06 19:16:04 GMT 2023","Sun Aug 06 19:16:04 GMT 2023","79","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'Polski' language",""
"skipped","Sun Aug 06 19:15:53 GMT 2023","Sun Aug 06 19:16:04 GMT 2023","11465","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_01_UnReg  > Test button [Start Trading] in Main banner on 'Polski' language",""
"skipped","Sun Aug 06 19:16:42 GMT 2023","Sun Aug 06 19:16:42 GMT 2023","211","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Polski' language",""
