"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Aug 08 10:59:47 GMT 2023","Tue Aug 08 10:59:47 GMT 2023","63","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'العَرَبِيَّة' language",""
"failed","Tue Aug 08 10:58:52 GMT 2023","Tue Aug 08 10:59:16 GMT 2023","24146","chromium","","US_11-02-02_Education > Menu item [Share trading] on UnAuth Role","","","TC_11.02.02_01_UnAuth  > Test button [Start Trading] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 11:00:07 GMT 2023","Tue Aug 08 11:00:07 GMT 2023","65","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"passed","Tue Aug 08 10:57:22 GMT 2023","Tue Aug 08 10:57:57 GMT 2023","34731","chromium","","US_11-02-02_Education > Menu item [Share trading] on UnReg Role","","","TC_11.02.02_01_UnReg  > Test button [Start Trading] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:29 GMT 2023","Tue Aug 08 10:59:29 GMT 2023","136","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:47 GMT 2023","Tue Aug 08 11:00:07 GMT 2023","19274","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Start Trading] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:17 GMT 2023","Tue Aug 08 10:59:29 GMT 2023","11781","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_01_UnReg  > Test button [Start Trading] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 11:00:07 GMT 2023","Tue Aug 08 11:00:07 GMT 2023","65","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 11:00:07 GMT 2023","Tue Aug 08 11:00:07 GMT 2023","65","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:47 GMT 2023","Tue Aug 08 10:59:47 GMT 2023","158","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:47 GMT 2023","Tue Aug 08 10:59:47 GMT 2023","78","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:47 GMT 2023","Tue Aug 08 10:59:47 GMT 2023","69","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 11:00:07 GMT 2023","Tue Aug 08 11:00:07 GMT 2023","61","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:29 GMT 2023","Tue Aug 08 10:59:29 GMT 2023","80","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:29 GMT 2023","Tue Aug 08 10:59:29 GMT 2023","76","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:29 GMT 2023","Tue Aug 08 10:59:29 GMT 2023","91","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Aug 08 10:59:29 GMT 2023","Tue Aug 08 10:59:29 GMT 2023","95","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'العَرَبِيَّة' language",""
