"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jul 25 19:18:30 GMT 2023","Tue Jul 25 19:18:30 GMT 2023","66","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_09_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:48 GMT 2023","Tue Jul 25 19:18:48 GMT 2023","65","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:19:05 GMT 2023","Tue Jul 25 19:19:05 GMT 2023","62","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:19:05 GMT 2023","Tue Jul 25 19:19:05 GMT 2023","67","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_08_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:30 GMT 2023","Tue Jul 25 19:18:30 GMT 2023","66","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:19:04 GMT 2023","Tue Jul 25 19:19:04 GMT 2023","81","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test button [Start Trading] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:30 GMT 2023","Tue Jul 25 19:18:48 GMT 2023","17683","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_01_UnAuth  > Test button [Log in] in the header on 'العَرَبِيَّة' language",""
"passed","Tue Jul 25 19:18:01 GMT 2023","Tue Jul 25 19:18:06 GMT 2023","4422","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Verify Login Form on Main page on English",""
"skipped","Tue Jul 25 19:18:48 GMT 2023","Tue Jul 25 19:18:48 GMT 2023","63","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_08_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:49 GMT 2023","Tue Jul 25 19:19:04 GMT 2023","15561","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Log in] in the header on 'العَرَبِيَّة' language",""
"passed","Tue Jul 25 19:18:06 GMT 2023","Tue Jul 25 19:18:10 GMT 2023","4484","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Check route on Education Menu on العَرَبِيَّة",""
"skipped","Tue Jul 25 19:18:48 GMT 2023","Tue Jul 25 19:18:49 GMT 2023","71","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_09_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:19:04 GMT 2023","Tue Jul 25 19:19:05 GMT 2023","77","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Try Demo] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:30 GMT 2023","Tue Jul 25 19:18:30 GMT 2023","85","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Try Demo] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:30 GMT 2023","Tue Jul 25 19:18:30 GMT 2023","67","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_08_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'العَرَبِيَّة' language",""
"passed","Tue Jul 25 19:18:14 GMT 2023","Tue Jul 25 19:18:18 GMT 2023","4001","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Verify Login Form on Main page on العَرَبِيَّة",""
"skipped","Tue Jul 25 19:18:18 GMT 2023","Tue Jul 25 19:18:29 GMT 2023","11068","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_01_UnReg  > Test button [Log in] in the header on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:30 GMT 2023","Tue Jul 25 19:18:30 GMT 2023","63","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:48 GMT 2023","Tue Jul 25 19:18:48 GMT 2023","79","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Try Demo] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:29 GMT 2023","Tue Jul 25 19:18:30 GMT 2023","138","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Sign up] in the header on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:19:04 GMT 2023","Tue Jul 25 19:19:04 GMT 2023","304","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_02_Auth  > Test button [Sign up] in the header on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:30 GMT 2023","Tue Jul 25 19:18:30 GMT 2023","75","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test button [Start Trading] in Main banner on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:19:05 GMT 2023","Tue Jul 25 19:19:05 GMT 2023","64","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:48 GMT 2023","Tue Jul 25 19:18:48 GMT 2023","72","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:19:05 GMT 2023","Tue Jul 25 19:19:05 GMT 2023","78","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_05_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'العَرَبِيَّة' language",""
"passed","Tue Jul 25 19:17:53 GMT 2023","Tue Jul 25 19:17:57 GMT 2023","4270","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Check route on Education Menu on English",""
"skipped","Tue Jul 25 19:18:30 GMT 2023","Tue Jul 25 19:18:30 GMT 2023","67","chromium","","Educations_US_11-03-04 > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'العَرَبِيَّة' language",""
"skipped","Tue Jul 25 19:18:48 GMT 2023","Tue Jul 25 19:18:48 GMT 2023","334","chromium","","Educations_US_11-03-04 > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Sign up] in the header on 'العَرَبِيَّة' language",""
