"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 24 12:42:16 GMT 2023","Mon Jul 24 12:42:26 GMT 2023","9692","chromium","","Educations > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_01_UnReg  > Test button [Log in] in the header on 'Polski' language",""
"skipped","Mon Jul 24 12:44:21 GMT 2023","Mon Jul 24 12:44:21 GMT 2023","0","chromium","","Educations > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_08_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Mon Jul 24 12:49:18 GMT 2023","Mon Jul 24 12:49:18 GMT 2023","1","chromium","","Educations > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Polski' language",""
"skipped","Mon Jul 24 12:43:41 GMT 2023","Mon Jul 24 12:43:51 GMT 2023","9990","chromium","","Educations > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test button [Start Trading] in Main banner on 'Polski' language",""
"passed","Mon Jul 24 12:42:12 GMT 2023","Mon Jul 24 12:42:16 GMT 2023","3838","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Verify Login Form on Main page on العَرَبِيَّة",""
"skipped","Mon Jul 24 12:46:06 GMT 2023","Mon Jul 24 12:46:26 GMT 2023","19993","chromium","","Educations > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test button [Start Trading] in Main banner on 'Polski' language",""
"skipped","Mon Jul 24 12:44:21 GMT 2023","Mon Jul 24 12:44:21 GMT 2023","0","chromium","","Educations > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Polski' language",""
"broken","Mon Jul 24 12:46:26 GMT 2023","Mon Jul 24 12:46:56 GMT 2023","30069","chromium","","Educations > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Try Demo] in Main banner on 'Polski' language",""
"skipped","Mon Jul 24 12:49:18 GMT 2023","Mon Jul 24 12:49:18 GMT 2023","3","chromium","","Educations > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Polski' language",""
"skipped","Mon Jul 24 12:44:21 GMT 2023","Mon Jul 24 12:44:21 GMT 2023","0","chromium","","Educations > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'Polski' language",""
"skipped","Mon Jul 24 12:45:11 GMT 2023","Mon Jul 24 12:45:35 GMT 2023","23773","chromium","","Educations > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Sign up] in the header on 'Polski' language",""
"passed","Mon Jul 24 12:41:58 GMT 2023","Mon Jul 24 12:42:03 GMT 2023","4492","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Verify Login Form on Main page on English",""
"skipped","Mon Jul 24 12:46:56 GMT 2023","Mon Jul 24 12:46:56 GMT 2023","0","chromium","","Educations > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Polski' language",""
"skipped","Mon Jul 24 12:48:34 GMT 2023","Mon Jul 24 12:48:48 GMT 2023","13878","chromium","","Educations > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Try Demo] in Main banner on 'Polski' language",""
"skipped","Mon Jul 24 12:44:21 GMT 2023","Mon Jul 24 12:44:21 GMT 2023","0","chromium","","Educations > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_09_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'Polski' language",""
