"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 15 19:26:29 GMT 2023","Tue Aug 15 19:26:59 GMT 2023","30224","chromium","","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_01_UnReg  > Test button [Start Trading] in Main banner on 'Español' language",""
"failed","Tue Aug 15 19:31:08 GMT 2023","Tue Aug 15 19:31:31 GMT 2023","22941","chromium","","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_01_UnAuth  > Test button [Start Trading] in Main banner on 'Español' language",""
"skipped","Tue Aug 15 19:39:00 GMT 2023","Tue Aug 15 19:39:12 GMT 2023","11641","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_01_UnReg  > Test button [Start Trading] in Main banner on 'Español' language",""
"failed","Tue Aug 15 19:32:27 GMT 2023","Tue Aug 15 19:32:49 GMT 2023","21889","chromium","","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_02_UnAuth  > Test button [Try Demo] in Main banner on 'Español' language",""
"broken","Tue Aug 15 19:28:03 GMT 2023","Tue Aug 15 19:28:33 GMT 2023","30221","chromium","","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_02_UnReg  > Test button [Try Demo] in Main banner on 'Español' language",""
"skipped","Tue Aug 15 19:40:41 GMT 2023","Tue Aug 15 19:40:41 GMT 2023","83","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Español' language",""
"skipped","Tue Aug 15 19:40:10 GMT 2023","Tue Aug 15 19:40:11 GMT 2023","1218","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Español' language",""
"skipped","Tue Aug 15 19:40:31 GMT 2023","Tue Aug 15 19:40:31 GMT 2023","99","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'Español' language",""
"broken","Tue Aug 15 19:33:52 GMT 2023","Tue Aug 15 19:34:22 GMT 2023","30229","chromium","","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_03_UnAuth  > Test button [Sell] in the Banner [Trading Instrument] on 'Español' language",""
"skipped","Tue Aug 15 19:39:12 GMT 2023","Tue Aug 15 19:39:12 GMT 2023","86","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Español' language",""
"skipped","Tue Aug 15 19:40:12 GMT 2023","Tue Aug 15 19:40:14 GMT 2023","1359","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_07_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'Español' language",""
"skipped","Tue Aug 15 19:40:41 GMT 2023","Tue Aug 15 19:40:41 GMT 2023","80","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'Español' language",""
"skipped","Tue Aug 15 19:40:11 GMT 2023","Tue Aug 15 19:40:12 GMT 2023","1305","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Español' language",""
"skipped","Tue Aug 15 19:40:07 GMT 2023","Tue Aug 15 19:40:08 GMT 2023","1311","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'Español' language",""
"skipped","Tue Aug 15 19:39:12 GMT 2023","Tue Aug 15 19:39:12 GMT 2023","78","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'Español' language",""
"skipped","Tue Aug 15 19:39:12 GMT 2023","Tue Aug 15 19:39:12 GMT 2023","109","chromium","","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'Español' language",""
"skipped","Tue Aug 15 19:40:08 GMT 2023","Tue Aug 15 19:40:10 GMT 2023","1273","chromium","","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'Español' language",""
"skipped","Tue Aug 15 19:40:41 GMT 2023","Tue Aug 15 19:40:51 GMT 2023","10065","chromium","","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'Español' language",""
"broken","Tue Aug 15 19:38:29 GMT 2023","Tue Aug 15 19:39:00 GMT 2023","30223","chromium","","US_11-02-02_Education > Menu item [Shares trading] on Auth Role","","","TC_11.02.02_03_Auth  > Test button [Sell] in the Banner [Trading Instrument] on 'Español' language",""
